product_id,Revenue,Profit,Orders,Quantity,product_name,category,sub_category,Cumulative_Revenue,Cumulative_Revenue_Pct,Revenue_Share_Pct,Is_Top20_Pct,Rank
FUR-BO-10002346,97.0,-17.848,1,2,"Dania Stackable Bookrack, Mobile",Furniture,Bookcases,1162096.0,90.71,0.0076,False,3464
OFF-BI-10002867,96.0,31.0856,1,2,GBC Recycled Regency Composition Covers,Office Supplies,Binders,1162192.0,90.71,0.0075,False,3465
OFF-EN-10000258,96.0,2.0360000000000014,2,7,"GlobeWeis Peel and Seal, with clear poly window",Office Supplies,Envelopes,1162288.0,90.72,0.0075,False,3466
TEC-PH-10000702,96.0,32.367599999999996,3,12,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,1162384.0,90.73,0.0075,False,3467
OFF-LA-10001284,96.0,4.68,3,13,"Smead Round Labels, 5000 Label Set",Office Supplies,Labels,1162480.0,90.74,0.0075,False,3468
FUR-CH-10002297,96.0,-43.48,1,5,"Novimex Bag Chairs, Set of Two",Furniture,Chairs,1162576.0,90.74,0.0075,False,3469
OFF-SU-10004496,96.0,21.0,1,4,"Kleencut Scissors, Easy Grip",Office Supplies,Supplies,1162672.0,90.75,0.0075,False,3470
TEC-AC-10003334,96.0,12.42,1,2,"Logitech Numeric Keypad, Programmable",Technology,Accessories,1162768.0,90.76,0.0075,False,3471
OFF-AR-10001622,96.0,17.58,2,7,"BIC Markers, Easy-Erase",Office Supplies,Art,1162864.0,90.77,0.0075,False,3472
TEC-PH-10001644,96.0,9.5968,1,4,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,Phones,1162960.0,90.77,0.0075,False,3473
OFF-SME-10002823,96.0,12.6,2,2,"Smead Trays, Blue",Office Supplies,Storage,1163056.0,90.78,0.0075,False,3474
OFF-FA-10004899,96.0,48.0,2,5,"OIC Clamps, 12 Pack",Office Supplies,Fasteners,1163152.0,90.79,0.0075,False,3475
OFF-BI-10001718,96.0,-73.577,1,5,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,1163248.0,90.8,0.0075,False,3476
TEC-MA-10003183,96.0,-63.996,1,2,DYMO CardScan Personal V9 Business Card Scanner,Technology,Machines,1163344.0,90.8,0.0075,False,3477
TEC-AC-10000303,96.0,15.5961,1,3,Logitech M510 Wireless Mouse,Technology,Accessories,1163440.0,90.81,0.0075,False,3478
OFF-ST-10003760,96.0,34.5,1,3,"Eldon Trays, Blue",Office Supplies,Storage,1163536.0,90.82,0.0075,False,3479
OFF-PA-10001650,96.0,40.689,2,5,"Xerox Message Books, Premium",Office Supplies,Paper,1163632.0,90.83,0.0075,False,3480
OFF-ST-10004507,96.0,8.403500000000001,2,7,Advantus Rolling Storage Box,Office Supplies,Storage,1163728.0,90.83,0.0075,False,3481
OFF-FA-10002617,96.0,-21.9924,2,8,"Advantus Clamps, Assorted Sizes",Office Supplies,Fasteners,1163824.0,90.84,0.0075,False,3482
TEC-ENE-10000895,96.0,-9.684000000000001,3,3,"Enermax Mouse, Bluetooth",Technology,Accessories,1163920.0,90.85,0.0075,False,3483
OFF-EN-10003352,96.0,12.736,4,8,"Kraft Manila Envelope, with clear poly window",Office Supplies,Envelopes,1164016.0,90.86,0.0075,False,3484
FUR-FU-10002554,96.0,22.0708,2,4,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings,1164112.0,90.86,0.0075,False,3485
OFF-EN-10003055,96.0,29.985,1,3,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,1164208.0,90.87,0.0075,False,3486
OFF-AR-10002111,95.0,-12.891599999999999,2,7,"Sanford Highlighters, Easy-Erase",Office Supplies,Art,1164303.0,90.88,0.0074,False,3487
OFF-PA-10001653,95.0,-15.3816,2,7,"Green Bar Memo Slips, Multicolor",Office Supplies,Paper,1164398.0,90.89,0.0074,False,3488
FUR-CH-10002291,95.0,27.48,1,3,"Hon Bag Chairs, Set of Two",Furniture,Chairs,1164493.0,90.89,0.0074,False,3489
FUR-FU-10002800,95.0,-27.008,2,5,"Tenex Photo Frame, Erganomic",Furniture,Furnishings,1164588.0,90.9,0.0074,False,3490
OFF-AME-10002557,95.0,5.963999999999999,4,7,"Ames Business Envelopes, Recycled",Office Supplies,Envelopes,1164683.0,90.91,0.0074,False,3491
TEC-SAM-10003891,95.0,-43.92,2,2,"Samsung Headset, with Caller ID",Technology,Phones,1164778.0,90.92,0.0074,False,3492
OFF-SU-10004008,95.0,47.52,1,4,"Kleencut Letter Opener, Steel",Office Supplies,Supplies,1164873.0,90.92,0.0074,False,3493
OFF-PA-10003982,95.0,30.48,1,6,"SanDisk Message Books, Premium",Office Supplies,Paper,1164968.0,90.93,0.0074,False,3494
OFF-BI-10001078,95.0,39.812,3,20,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,Binders,1165063.0,90.94,0.0074,False,3495
OFF-SU-10004077,95.0,39.15,1,3,"Acme Letter Opener, Easy Grip",Office Supplies,Supplies,1165158.0,90.94,0.0074,False,3496
OFF-PA-10000036,95.0,-14.336,1,7,"Green Bar Note Cards, Multicolor",Office Supplies,Paper,1165253.0,90.95,0.0074,False,3497
TEC-AC-10000588,95.0,7.896,1,4,"SanDisk Flash Drive, Bluetooth",Technology,Accessories,1165348.0,90.96,0.0074,False,3498
OFF-EN-10003619,95.0,-21.6846,1,6,"Kraft Manila Envelope, with clear poly window",Office Supplies,Envelopes,1165443.0,90.97,0.0074,False,3499
OFF-EN-10000224,95.0,2.3249999999999993,3,14,"Cameo Clasp Envelope, Recycled",Office Supplies,Envelopes,1165538.0,90.97,0.0074,False,3500
OFF-BI-10000827,95.0,19.528,3,10,"Acco Binder, Recycled",Office Supplies,Binders,1165633.0,90.98,0.0074,False,3501
TEC-AC-10001246,94.0,-29.872,1,4,"Enermax Numeric Keypad, Erganomic",Technology,Accessories,1165727.0,90.99,0.0073,False,3502
OFF-EN-10003939,94.0,-15.66,1,5,"Kraft Interoffice Envelope, Set of 50",Office Supplies,Envelopes,1165821.0,91.0,0.0073,False,3503
OFF-FA-10004709,94.0,30.942,2,6,"Stockwell Clamps, Assorted Sizes",Office Supplies,Fasteners,1165915.0,91.0,0.0073,False,3504
OFF-PA-10004343,94.0,1.8,3,6,"Enermax Memo Slips, Premium",Office Supplies,Paper,1166009.0,91.01,0.0073,False,3505
OFF-PA-10004589,94.0,21.42,1,3,"Green Bar Computer Printout Paper, Multicolor",Office Supplies,Paper,1166103.0,91.02,0.0073,False,3506
OFF-LA-10003969,94.0,31.86,3,9,"Novimex Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,1166197.0,91.03,0.0073,False,3507
OFF-LA-10002334,94.0,24.34,3,13,"Smead Shipping Labels, Alphabetical",Office Supplies,Labels,1166291.0,91.03,0.0073,False,3508
OFF-SU-10004316,94.0,1.86,1,3,"Elite Shears, High Speed",Office Supplies,Supplies,1166385.0,91.04,0.0073,False,3509
FUR-BO-10002309,94.0,6.6,1,1,"Dania 3-Shelf Cabinet, Traditional",Furniture,Bookcases,1166479.0,91.05,0.0073,False,3510
OFF-PA-10003943,94.0,20.52,1,3,"Green Bar Computer Printout Paper, Multicolor",Office Supplies,Paper,1166573.0,91.06,0.0073,False,3511
OFF-ENE-10000935,94.0,1.8,1,6,"Enermax Memo Slips, Premium",Office Supplies,Paper,1166667.0,91.06,0.0073,False,3512
OFF-PA-10004911,94.0,45.024,2,10,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper,1166761.0,91.07,0.0073,False,3513
OFF-AR-10000314,94.0,7.42,2,7,"BIC Highlighters, Fluorescent",Office Supplies,Art,1166855.0,91.08,0.0073,False,3514
OFF-GLO-10000485,94.0,19.215000000000003,2,3,"GlobeWeis Mailers, Security-Tint",Office Supplies,Envelopes,1166949.0,91.08,0.0073,False,3515
OFF-BI-10004828,94.0,33.9822,2,7,GBC Poly Designer Binding Covers,Office Supplies,Binders,1167043.0,91.09,0.0073,False,3516
OFF-AR-10003875,93.0,-17.8854,3,8,"Stanley Highlighters, Easy-Erase",Office Supplies,Art,1167136.0,91.1,0.0073,False,3517
OFF-BI-10001575,93.0,-52.046400000000006,2,9,GBC Linen Binding Covers,Office Supplies,Binders,1167229.0,91.11,0.0073,False,3518
OFF-EAT-10004979,93.0,44.7,1,2,"Eaton Cards & Envelopes, Multicolor",Office Supplies,Paper,1167322.0,91.11,0.0073,False,3519
OFF-ST-10003446,93.0,26.169,2,2,"Smead Trays, Single Width",Office Supplies,Storage,1167415.0,91.12,0.0073,False,3520
OFF-ROG-10004393,93.0,13.049999999999999,2,3,"Rogers Folders, Industrial",Office Supplies,Storage,1167508.0,91.13,0.0073,False,3521
TEC-MA-10002055,93.0,45.48,1,2,"Epson Calculator, Wireless",Technology,Machines,1167601.0,91.14,0.0073,False,3522
FUR-CH-10003559,93.0,29.552,2,3,"Office Star Chairmat, Black",Furniture,Chairs,1167694.0,91.14,0.0073,False,3523
OFF-AR-10004078,93.0,11.68,4,20,Newell 312,Office Supplies,Art,1167787.0,91.15,0.0073,False,3524
TEC-AC-10003927,93.0,4.576,1,4,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories,1167880.0,91.16,0.0073,False,3525
OFF-SAN-10003644,93.0,17.64,1,4,"Sanford Markers, Blue",Office Supplies,Art,1167973.0,91.16,0.0073,False,3526
OFF-EN-10003373,93.0,27.0,1,2,"GlobeWeis Interoffice Envelope, Recycled",Office Supplies,Envelopes,1168066.0,91.17,0.0073,False,3527
OFF-GLO-10004430,93.0,-24.168,2,13,"GlobeWeis Business Envelopes, Recycled",Office Supplies,Envelopes,1168159.0,91.18,0.0073,False,3528
OFF-PA-10004849,93.0,9.2,2,5,"Xerox Computer Printout Paper, Multicolor",Office Supplies,Paper,1168252.0,91.19,0.0073,False,3529
OFF-PA-10001289,93.0,33.7212,1,3,White Computer Printout Paper by Universal,Office Supplies,Paper,1168345.0,91.19,0.0073,False,3530
FUR-FU-10001129,93.0,-15.3225,1,5,"Deflect-O Stacking Tray, Black",Furniture,Furnishings,1168438.0,91.2,0.0073,False,3531
OFF-TEN-10000894,93.0,19.44,1,4,"Tenex Folders, Single Width",Office Supplies,Storage,1168531.0,91.21,0.0073,False,3532
OFF-PA-10001001,93.0,31.4712,1,4,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper,1168624.0,91.22,0.0073,False,3533
OFF-SU-10000885,93.0,-8.307,1,3,"Elite Box Cutter, Steel",Office Supplies,Supplies,1168717.0,91.22,0.0073,False,3534
OFF-EN-10004759,92.0,38.82,1,2,"Cameo Interoffice Envelope, Recycled",Office Supplies,Envelopes,1168809.0,91.23,0.0072,False,3535
OFF-EN-10001789,92.0,-21.015,2,6,"Kraft Peel and Seal, Set of 50",Office Supplies,Envelopes,1168901.0,91.24,0.0072,False,3536
OFF-SU-10004766,92.0,13.460999999999999,2,3,"Kleencut Shears, Easy Grip",Office Supplies,Supplies,1168993.0,91.24,0.0072,False,3537
OFF-LA-10002068,92.0,23.156,2,14,"Smead Removable Labels, Adjustable",Office Supplies,Labels,1169085.0,91.25,0.0072,False,3538
OFF-AR-10003077,92.0,32.2,2,5,"Boston Markers, Fluorescent",Office Supplies,Art,1169177.0,91.26,0.0072,False,3539
TEC-AC-10004451,92.0,18.344,2,4,"SanDisk Mouse, Bluetooth",Technology,Accessories,1169269.0,91.27,0.0072,False,3540
OFF-PA-10004530,92.0,45.0016,1,8,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper,1169361.0,91.27,0.0072,False,3541
OFF-FA-10000263,92.0,40.32,1,7,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,1169453.0,91.28,0.0072,False,3542
OFF-SU-10003527,92.0,22.14,2,6,"Elite Ruler, Easy Grip",Office Supplies,Supplies,1169545.0,91.29,0.0072,False,3543
OFF-ACM-10003510,92.0,-47.376,2,6,"Acme Scissors, High Speed",Office Supplies,Supplies,1169637.0,91.29,0.0072,False,3544
OFF-LA-10000413,92.0,7.28,3,13,"Hon Legal Exhibit Labels, Alphabetical",Office Supplies,Labels,1169729.0,91.3,0.0072,False,3545
TEC-AC-10003441,92.0,-4.068,3,6,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,1169821.0,91.31,0.0072,False,3546
OFF-STI-10004202,92.0,20.16,1,4,"Stiletto Scissors, Steel",Office Supplies,Supplies,1169913.0,91.32,0.0072,False,3547
OFF-ST-10004019,92.0,27.63,1,3,"Rogers Folders, Single Width",Office Supplies,Storage,1170005.0,91.32,0.0072,False,3548
OFF-BIN-10004512,92.0,-65.934,7,13,"Binney & Smith Pens, Easy-Erase",Office Supplies,Art,1170097.0,91.33,0.0072,False,3549
FUR-CH-10004218,91.0,15.147,1,1,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,1170188.0,91.34,0.0071,False,3550
OFF-LA-10004332,91.0,18.45,3,15,"Novimex File Folder Labels, Adjustable",Office Supplies,Labels,1170279.0,91.34,0.0071,False,3551
OFF-LA-10004538,91.0,22.419999999999998,3,15,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,1170370.0,91.35,0.0071,False,3552
OFF-EN-10000114,91.0,1.68,2,8,"Kraft Clasp Envelope, Security-Tint",Office Supplies,Envelopes,1170461.0,91.36,0.0071,False,3553
OFF-PA-10002618,91.0,28.08,1,6,"Eaton Memo Slips, Multicolor",Office Supplies,Paper,1170552.0,91.37,0.0071,False,3554
OFF-SU-10003683,91.0,14.399999999999999,3,9,"Kleencut Ruler, Easy Grip",Office Supplies,Supplies,1170643.0,91.37,0.0071,False,3555
FUR-BO-10004404,91.0,-23.0223,1,1,"Ikea 3-Shelf Cabinet, Pine",Furniture,Bookcases,1170734.0,91.38,0.0071,False,3556
OFF-EN-10002736,91.0,32.76,2,7,"Cameo Clasp Envelope, with clear poly window",Office Supplies,Envelopes,1170825.0,91.39,0.0071,False,3557
FUR-FU-10002501,91.0,-4.5504000000000016,2,12,Nu-Dell Executive Frame,Furniture,Furnishings,1170916.0,91.39,0.0071,False,3558
TEC-AC-10001611,91.0,25.38,1,2,"Memorex Numeric Keypad, Bluetooth",Technology,Accessories,1171007.0,91.4,0.0071,False,3559
OFF-SU-10003485,91.0,14.5,1,5,"Elite Letter Opener, Easy Grip",Office Supplies,Supplies,1171098.0,91.41,0.0071,False,3560
FUR-FU-10004338,91.0,-9.216,2,12,"Tenex Light Bulb, Black",Furniture,Furnishings,1171189.0,91.42,0.0071,False,3561
OFF-XER-10003901,91.0,8.19,2,3,"Xerox Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,1171280.0,91.42,0.0071,False,3562
FUR-CH-10004626,91.0,14.1246,1,1,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,1171371.0,91.43,0.0071,False,3563
TEC-AC-10001951,90.0,-49.38,1,3,"Enermax Memory Card, Erganomic",Technology,Accessories,1171461.0,91.44,0.007,False,3564
TEC-CIS-10002544,90.0,30.48,1,1,"Cisco Headset, Full Size",Technology,Phones,1171551.0,91.44,0.007,False,3565
TEC-AC-10003172,90.0,27.12,1,2,"Memorex Numeric Keypad, Bluetooth",Technology,Accessories,1171641.0,91.45,0.007,False,3566
FUR-FU-10004509,90.0,26.1,1,2,"Advantus Door Stop, Duo Pack",Furniture,Furnishings,1171731.0,91.46,0.007,False,3567
OFF-AR-10003696,90.0,16.2526,2,3,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,1171821.0,91.46,0.007,False,3568
OFF-ST-10002406,90.0,25.1496,1,6,Pizazz Global Quick File,Office Supplies,Storage,1171911.0,91.47,0.007,False,3569
OFF-FIS-10000670,90.0,44.16,1,4,"Fiskars Scissors, Steel",Office Supplies,Supplies,1172001.0,91.48,0.007,False,3570
OFF-PA-10002767,90.0,32.4,1,6,"Enermax Message Books, Premium",Office Supplies,Paper,1172091.0,91.49,0.007,False,3571
FUR-FU-10000975,90.0,-0.048,2,4,"Eldon Clock, Black",Furniture,Furnishings,1172181.0,91.49,0.007,False,3572
OFF-LA-10001569,90.0,35.856,5,20,Avery 499,Office Supplies,Labels,1172271.0,91.5,0.007,False,3573
OFF-SU-10000130,90.0,12.988,2,11,"Fiskars Ruler, High Speed",Office Supplies,Supplies,1172361.0,91.51,0.007,False,3574
FUR-CH-10000110,90.0,38.82,1,2,"Hon Bag Chairs, Red",Furniture,Chairs,1172451.0,91.51,0.007,False,3575
OFF-LA-10004034,90.0,5.908000000000001,2,13,"Harbour Creations Color Coded Labels, Alphabetical",Office Supplies,Labels,1172541.0,91.52,0.007,False,3576
OFF-BI-10004483,90.0,-6.2514,3,12,"Ibico Index Tab, Clear",Office Supplies,Binders,1172631.0,91.53,0.007,False,3577
OFF-BI-10002335,90.0,-8.7645,2,8,"Avery Binder Covers, Durable",Office Supplies,Binders,1172721.0,91.54,0.007,False,3578
OFF-BRE-10001343,90.0,15.33,1,1,"Breville Blender, Silver",Office Supplies,Appliances,1172811.0,91.54,0.007,False,3579
TEC-MA-10002389,90.0,5.4417,1,1,"StarTech Receipt Printer, White",Technology,Machines,1172901.0,91.55,0.007,False,3580
OFF-ST-10003648,90.0,7.908,3,9,"Smead Folders, Wire Frame",Office Supplies,Storage,1172991.0,91.56,0.007,False,3581
OFF-AR-10003816,90.0,24.16,1,8,"Binney & Smith Highlighters, Easy-Erase",Office Supplies,Art,1173081.0,91.56,0.007,False,3582
FUR-FU-10003507,90.0,-1.2799999999999994,2,8,"Deflect-O Stacking Tray, Erganomic",Furniture,Furnishings,1173171.0,91.57,0.007,False,3583
OFF-BI-10004908,90.0,-7.4639999999999995,2,15,"Avery Binder Covers, Economy",Office Supplies,Binders,1173261.0,91.58,0.007,False,3584
OFF-SU-10004663,90.0,35.099999999999994,2,5,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies,1173351.0,91.58,0.007,False,3585
TEC-AC-10002482,89.0,-71.523,1,6,"Logitech Mouse, Erganomic",Technology,Accessories,1173440.0,91.59,0.0069,False,3586
OFF-SU-10001762,89.0,21.858,1,2,"Stiletto Shears, Easy Grip",Office Supplies,Supplies,1173529.0,91.6,0.0069,False,3587
OFF-BOS-10003160,89.0,0.0,2,3,"Boston Markers, Water Color",Office Supplies,Art,1173618.0,91.61,0.0069,False,3588
OFF-PA-10002369,89.0,19.62,1,6,"Eaton Parchment Paper, Multicolor",Office Supplies,Paper,1173707.0,91.61,0.0069,False,3589
OFF-BI-10001293,89.0,-57.81,1,5,"Acco 3-Hole Punch, Clear",Office Supplies,Binders,1173796.0,91.62,0.0069,False,3590
OFF-ST-10001534,89.0,31.1706,1,6,"Smead Folders, Industrial",Office Supplies,Storage,1173885.0,91.63,0.0069,False,3591
TEC-PH-10004348,89.0,11.094,1,3,OtterBox Defender Series Case - iPhone 5c,Technology,Phones,1173974.0,91.63,0.0069,False,3592
OFF-SU-10000782,89.0,25.68,1,2,"Fiskars Shears, Serrated",Office Supplies,Supplies,1174063.0,91.64,0.0069,False,3593
OFF-ELD-10000151,89.0,-135.597,2,2,"Eldon File Cart, Industrial",Office Supplies,Storage,1174152.0,91.65,0.0069,False,3594
OFF-BI-10003903,89.0,41.312,4,10,"Cardinal Binder, Economy",Office Supplies,Binders,1174241.0,91.65,0.0069,False,3595
TEC-PH-10004800,89.0,-1.5,1,2,"Apple Headset, Full Size",Technology,Phones,1174330.0,91.66,0.0069,False,3596
OFF-BI-10003638,89.0,36.765,2,5,GBC Durable Plastic Covers,Office Supplies,Binders,1174419.0,91.67,0.0069,False,3597
OFF-FA-10002071,89.0,6.0,2,8,"Accos Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,1174508.0,91.67,0.0069,False,3598
OFF-EN-10002048,89.0,3.924,1,4,"Ames Manila Envelope, Set of 50",Office Supplies,Envelopes,1174597.0,91.68,0.0069,False,3599
OFF-FA-10000522,89.0,-6.372,3,14,"Stockwell Thumb Tacks, 12 Pack",Office Supplies,Fasteners,1174686.0,91.69,0.0069,False,3600
OFF-ACM-10003978,89.0,25.8,1,2,"Acme Trimmer, High Speed",Office Supplies,Supplies,1174775.0,91.7,0.0069,False,3601
TEC-MA-10003198,89.0,-76.14,1,3,"Konica Phone, White",Technology,Machines,1174864.0,91.7,0.0069,False,3602
FUR-FU-10002459,88.0,10.5,1,2,"Rubbermaid Door Stop, Duo Pack",Furniture,Furnishings,1174952.0,91.71,0.0069,False,3603
OFF-PA-10004082,88.0,43.89,2,11,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,1175040.0,91.72,0.0069,False,3604
FUR-FU-10001098,88.0,21.96,1,2,"Deflect-O Door Stop, Black",Furniture,Furnishings,1175128.0,91.72,0.0069,False,3605
OFF-AR-10001958,88.0,14.942400000000001,2,6,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,1175216.0,91.73,0.0069,False,3606
OFF-BI-10002931,88.0,-58.716,1,7,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,1175304.0,91.74,0.0069,False,3607
FUR-DEF-10000720,88.0,31.68,1,2,"Deflect-O Door Stop, Duo Pack",Furniture,Furnishings,1175392.0,91.74,0.0069,False,3608
TEC-AC-10004520,88.0,18.45,1,3,"Memorex Flash Drive, Bluetooth",Technology,Accessories,1175480.0,91.75,0.0069,False,3609
OFF-AP-10003971,88.0,15.6816,3,9,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,1175568.0,91.76,0.0069,False,3610
FUR-FU-10000060,88.0,-53.328,3,11,"Advantus Light Bulb, Duo Pack",Furniture,Furnishings,1175656.0,91.76,0.0069,False,3611
OFF-BI-10001096,88.0,18.9315,1,7,"Ibico Binder Covers, Durable",Office Supplies,Binders,1175744.0,91.77,0.0069,False,3612
OFF-PA-10004115,88.0,-12.639,2,4,"Green Bar Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,1175832.0,91.78,0.0069,False,3613
OFF-FIS-10004915,88.0,32.46,1,2,"Fiskars Trimmer, Easy Grip",Office Supplies,Supplies,1175920.0,91.78,0.0069,False,3614
OFF-SU-10003355,88.0,7.02,1,2,"Acme Trimmer, Steel",Office Supplies,Supplies,1176008.0,91.79,0.0069,False,3615
FUR-FU-10002655,88.0,3.48,1,2,"Deflect-O Door Stop, Black",Furniture,Furnishings,1176096.0,91.8,0.0069,False,3616
OFF-STA-10002719,88.0,19.776,3,4,"Stanley Pencil Sharpener, Easy-Erase",Office Supplies,Art,1176184.0,91.81,0.0069,False,3617
OFF-FA-10003022,88.0,32.8,2,8,"Stockwell Clamps, Assorted Sizes",Office Supplies,Fasteners,1176272.0,91.81,0.0069,False,3618
OFF-AR-10002956,88.0,22.8904,1,4,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,1176360.0,91.82,0.0069,False,3619
OFF-SU-10004938,88.0,-63.396,1,4,"Fiskars Trimmer, Steel",Office Supplies,Supplies,1176448.0,91.83,0.0069,False,3620
TEC-CIS-10003676,88.0,35.37,1,1,"Cisco Headset, with Caller ID",Technology,Phones,1176536.0,91.83,0.0069,False,3621
FUR-CH-10001317,88.0,-20.616,1,1,"Harbour Creations Rocking Chair, Red",Furniture,Chairs,1176624.0,91.84,0.0069,False,3622
OFF-BI-10003475,88.0,40.56,3,13,"Wilson Jones Index Tab, Recycled",Office Supplies,Binders,1176712.0,91.85,0.0069,False,3623
TEC-AC-10001312,88.0,28.2,1,2,"Logitech Numeric Keypad, Erganomic",Technology,Accessories,1176800.0,91.85,0.0069,False,3624
OFF-BI-10004200,88.0,-7.508,2,3,"Ibico Binding Machine, Clear",Office Supplies,Binders,1176888.0,91.86,0.0069,False,3625
OFF-FA-10002991,88.0,5.52,3,12,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,1176976.0,91.87,0.0069,False,3626
OFF-SU-10004662,88.0,34.2,1,3,"Fiskars Trimmer, Easy Grip",Office Supplies,Supplies,1177064.0,91.87,0.0069,False,3627
OFF-SU-10002550,87.0,22.92,3,7,"Kleencut Scissors, Steel",Office Supplies,Supplies,1177151.0,91.88,0.0068,False,3628
OFF-PA-10000320,87.0,27.78,3,9,"Enermax Parchment Paper, Multicolor",Office Supplies,Paper,1177238.0,91.89,0.0068,False,3629
OFF-AP-10001885,87.0,-14.16,2,4,"Hamilton Beach Coffee Grinder, White",Office Supplies,Appliances,1177325.0,91.89,0.0068,False,3630
OFF-CAR-10004408,87.0,-8.64,3,6,"Cardinal 3-Hole Punch, Economy",Office Supplies,Binders,1177412.0,91.9,0.0068,False,3631
OFF-LA-10004280,87.0,31.887,1,9,"Harbour Creations Legal Exhibit Labels, Alphabetical",Office Supplies,Labels,1177499.0,91.91,0.0068,False,3632
TEC-MA-10001267,87.0,22.62,1,2,"Epson Calculator, Red",Technology,Machines,1177586.0,91.91,0.0068,False,3633
OFF-KLE-10002292,87.0,5.16,1,4,"Kleencut Scissors, Steel",Office Supplies,Supplies,1177673.0,91.92,0.0068,False,3634
TEC-LOG-10003539,87.0,-80.352,1,8,"Logitech Mouse, Erganomic",Technology,Accessories,1177760.0,91.93,0.0068,False,3635
OFF-SU-10003474,87.0,-29.256,2,6,"Elite Box Cutter, Easy Grip",Office Supplies,Supplies,1177847.0,91.94,0.0068,False,3636
TEC-PH-10003416,87.0,32.16,1,2,"Samsung Office Telephone, with Caller ID",Technology,Phones,1177934.0,91.94,0.0068,False,3637
OFF-AR-10000703,87.0,35.699999999999996,2,5,"BIC Pens, Water Color",Office Supplies,Art,1178021.0,91.95,0.0068,False,3638
OFF-ST-10002714,87.0,-8.784,1,3,"Tenex Shelving, Blue",Office Supplies,Storage,1178108.0,91.96,0.0068,False,3639
OFF-AP-10001563,87.0,18.4604,1,2,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,Appliances,1178195.0,91.96,0.0068,False,3640
OFF-BI-10000340,87.0,0.0,1,2,"Avery Binding Machine, Clear",Office Supplies,Binders,1178282.0,91.97,0.0068,False,3641
OFF-LA-10002996,86.0,17.04,2,8,"Avery Removable Labels, Laser Printer Compatible",Office Supplies,Labels,1178368.0,91.98,0.0067,False,3642
OFF-LA-10002575,86.0,-79.425,2,15,"Smead Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,1178454.0,91.98,0.0067,False,3643
OFF-PA-10000174,86.0,31.868,4,10,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,1178540.0,91.99,0.0067,False,3644
OFF-FA-10002084,86.0,-10.488,2,11,"Accos Thumb Tacks, 12 Pack",Office Supplies,Fasteners,1178626.0,92.0,0.0067,False,3645
OFF-AR-10003021,86.0,1.476,1,3,"BIC Sketch Pad, Water Color",Office Supplies,Art,1178712.0,92.0,0.0067,False,3646
OFF-LA-10002354,86.0,17.8,2,10,"Novimex Color Coded Labels, 5000 Label Set",Office Supplies,Labels,1178798.0,92.01,0.0067,False,3647
OFF-LA-10002493,86.0,0.629999999999999,3,9,"Hon Color Coded Labels, Adjustable",Office Supplies,Labels,1178884.0,92.02,0.0067,False,3648
OFF-PA-10000705,86.0,7.056,1,7,"Eaton Note Cards, Multicolor",Office Supplies,Paper,1178970.0,92.02,0.0067,False,3649
OFF-LA-10002107,86.0,23.058,2,9,"Harbour Creations Removable Labels, Laser Printer Compatible",Office Supplies,Labels,1179056.0,92.03,0.0067,False,3650
OFF-AP-10002753,86.0,-47.104,1,4,"Cuisinart Toaster, Red",Office Supplies,Appliances,1179142.0,92.04,0.0067,False,3651
